,body_length,description,gts,listed,name_length,num_order,num_payouts,org_desc,sale_duration2,fraud_target,time_to_payout,time_till_event,is_country_same,CHECK,ACH
260,4027,0.08771811870157409,1871.74,0,43,75,0,0.10368451742511677,30,0,432000,23489387,1,0,1
261,5818,0.029405358374661447,50319.5,1,26,33,1,0.07018884879282095,84,0,432000,2,1,0,1
262,0,0.1683912543676158,6.27,1,5,1,0,0.10368451742511677,-1094,1,435600,2,0,0,1
263,1074,0.1161114599820435,3128.54,1,28,2,0,0.10053406573106269,4,1,432000,2,1,0,1
264,5849,0.051547432722609546,225.43,1,54,14,1,0.09287077996303734,60,0,432000,77301245,1,0,1
265,26151,0.019510267315484758,630.0,1,49,23,0,0.02863740924578864,30,0,432000,52441575,1,1,0
266,2069,0.09006891332094485,2195.67,1,33,29,8,0.01667586679643296,122,0,432000,6566357,1,0,1
267,11656,0.1357045920574991,1497.67,1,59,8,3,0.10368451742511677,65,0,432000,30194276,1,0,1
268,2860,0.04172228392167327,583.47,1,27,33,2,0.03714374846954512,61,0,432000,13118483,1,0,1
269,1279,0.05152194510540488,1343.5,0,34,20,0,0.10368451742511677,20,0,432000,129414802,1,1,0
270,218,0.12079180900822951,830.7,1,42,15,28,0.10368451742511677,64,0,432000,65591652,1,0,1
271,2357,0.055459757596540114,96.94,1,38,2,2,0.03392187507409351,16,0,432000,100257490,1,0,1
272,2307,0.17339709570052445,188.92,1,37,1,0,0.10368451742511677,18,1,432000,1,1,0,1
273,583,0.16523868976387043,1572.74,1,24,14,0,0.10368451742511677,34,0,432000,33,0,1,0
274,970,0.07342035842091699,1092.9,1,50,39,0,0.027879943822593706,81,0,432000,49073082,1,0,1
275,0,0.12817596232927234,93.24,1,5,1,0,0.10053406573106269,0,1,432000,2,0,0,1
276,1369,0.08858165318587162,15.49,1,27,1,5,0.10053406573106269,104,0,432000,42323855,1,0,1
277,3225,0.06233494946762586,563.31,1,33,5,8,0.10368451742511677,40,0,432000,36788108,0,0,1
278,2417,0.011169291229187094,4439.04,1,23,84,0,0.10368451742511677,278,0,432000,2,1,0,1
279,8514,0.025000909979233734,1077.9,1,54,43,5,0.10368451742511677,161,0,432000,80167166,0,0,1
280,266,0.1322220325099018,1040.0,1,51,15,818,0.0373053659305866,43,0,432000,90388062,1,0,1
281,7441,0.06997035278290056,200.87,1,77,1,59,0.05441974710922078,247,0,432000,69661165,1,1,0
282,3844,0.07453770581340752,2670.0,1,64,35,71,0.10053406573106269,55,0,432000,105768638,1,1,0
283,551,0.10124774735189407,691.0,1,21,16,331,0.047020849340736394,25,0,432000,54700423,1,0,1
284,3249,0.07942235727614204,10888.27,1,32,171,0,0.10368451742511677,70,0,432000,2,1,0,1
285,1891,0.05161124966320002,412.32,1,49,22,8,0.10053406573106269,41,0,432000,53991242,1,0,1
286,823,0.06308185036559438,15.82,0,23,1,1,0.10368451742511677,11,0,432000,3636275,0,0,1
287,734,0.06698847675858677,71.35,1,40,5,3,0.03871233007164804,63,0,432000,9675512,1,0,1
288,28481,0.07468027069238642,54.74,1,49,1,1,0.04894290026633415,19,0,432000,41508047,0,0,1
289,0,0.1683912543676158,0.0,1,0,0,0,0.10368451742511677,40,1,432000,822665,0,0,0
290,5224,0.023538384092854255,974.8,1,38,82,20,0.10053406573106269,30,0,432000,50710473,0,0,1
291,2319,0.08770125276149539,596.43,1,46,26,13,0.03436600699462705,0,0,432000,63841575,0,1,0
292,38894,0.017649174834227052,434.96,1,35,15,10,0.07429134224544508,54,0,432000,36858977,1,0,1
293,356,0.15949895656130914,108.48,1,30,3,13,0.08509646427976131,13,0,432000,19506064,1,0,1
294,3642,0.030726294323648606,3045.38,1,44,35,54,0.10368451742511677,37,0,432000,75063818,1,0,1
295,2232,0.04388831274166319,767.5,1,38,7,7,0.06025322140547309,15,0,432000,15558315,1,0,1
296,3657,0.3311708331874661,477.27,1,37,2,0,0.10053406573106269,10,1,432000,663,1,0,0
297,907,0.04431193574023393,831.67,1,41,9,38,0.04390703726612719,52,0,432000,35586905,0,0,1
298,2464,0.0727052912095367,53.82,1,35,2,0,0.09076160083437405,15,0,432000,33787411,1,0,1
299,3542,0.030270948458432496,866.72,1,26,8,3,0.09454215057172295,3,0,432000,73253082,0,0,1
300,6172,0.0842232653994293,39995.73,1,173,20,1,0.10053406573106269,105,0,432000,110748346,1,0,1
301,201,0.0662364104627838,3025.07,1,19,51,0,0.03405398819108675,27,0,432000,8638532,0,0,1
302,1166,0.11696262092707578,563.5,0,54,1,5,0.10368451742511677,4,0,432000,17082301,0,0,1
303,1403,0.03730252007792174,32525.64,1,40,196,29,0.10368451742511677,254,0,432000,17542921,1,0,1
304,131,0.1683912543676158,231.76,1,14,6,0,0.10368451742511677,94,0,432000,1,0,1,0
305,3762,0.04853814307956446,6987.99,1,35,102,0,0.10368451742511677,80,0,432000,2,0,0,1
306,2877,0.09869558070273261,505.92,1,62,23,135,0.05331838570789069,92,0,432000,75689082,1,0,1
307,115,0.10349541194112677,6830.62,1,25,33,0,0.10053406573106269,6,1,432000,2452,0,0,0
308,751,0.04058674614360859,1760.0,0,16,67,0,0.10368451742511677,64,0,432000,965742,0,0,1
309,12989,0.01077020304026522,12986.42,1,34,100,0,0.10368451742511677,124,0,432000,1,1,0,1
310,1586,0.05977085639025228,155.45,1,33,13,71,0.10368451742511677,86,0,432000,59118342,1,0,1
311,3575,0.030910867707589666,200.0,1,43,19,5,0.034220308247643404,34,0,432000,110233228,1,0,1
312,4317,0.06229603523057641,62476.63,1,56,50,79,0.10053406573106269,135,0,432000,34489026,1,0,1
313,12426,0.11453666471432773,559.29,1,32,8,8,0.10368451742511677,75,0,432000,75237339,1,0,1
314,2177,0.09995438892763032,2784.25,1,17,129,3,0.10368451742511677,71,0,432000,49068861,1,0,1
315,2813,0.03813403753519789,360.0,0,35,11,0,0.10053406573106269,31,0,432000,11381850,1,1,0
316,352,0.13013188198097567,519.34,0,35,4,0,0.06237694996523235,44,0,432000,1,1,0,1
317,3293,0.05815823941157217,214.96,1,36,1,0,0.06070184982478604,1,0,432000,4520,1,0,1
318,1774,0.3766222161520923,2147.92,1,53,4,0,0.10053406573106269,13,1,432000,214,1,0,1
319,441,0.2200634877533226,110.45,1,41,1,0,0.10368451742511677,125,0,432000,1410,1,0,1
320,417,0.2342209336170691,88.36,1,16,1,1,0.10368451742511677,126,0,432000,2396,1,0,1
321,1283,0.05047020919157507,555.84,1,34,2,0,0.10368451742511677,38,0,432000,5012627,1,0,1
322,2689,0.07179218982173065,3931.63,1,43,219,4,0.07439455689322239,37,0,432000,96426737,1,0,1
323,65,0.14071002519918657,692.88,1,15,2,0,0.10368451742511677,2,1,432000,312,1,0,1
324,4704,0.04618395078761175,4176.28,0,53,32,0,0.10368451742511677,20,0,432000,31063558,1,0,1
325,256,0.10901030938739362,4795.87,1,23,61,11,0.10368451742511677,51,0,432000,37138644,1,0,1
326,981,0.07125140311943436,426.4,1,58,5,27,0.10053406573106269,27,0,428400,19257470,1,0,1
327,7706,0.024213625842749623,254.33,1,37,6,5,0.029825049230544166,45,0,432000,29714515,1,0,1
328,5485,0.062368343860534935,203.79,1,43,16,134,0.037821610860051,72,0,432000,77315603,1,0,1
329,1805,0.12276311709876829,567.53,0,40,10,20,0.10368451742511677,87,0,432000,8899389,1,0,1
330,75,0.19302958128005446,212.98,1,20,2,0,0.10368451742511677,40,1,432000,1,1,0,0
331,804,0.07004391241623682,100.0,1,19,4,3,0.010855222837984232,16,0,432000,20385166,1,1,0
332,1486,0.0829949056294316,534.4,1,7,16,20,0.09589534952106052,20,0,428400,56953640,1,0,1
333,1553,0.0829949056294316,67.8,1,32,3,40,0.09589534952106052,43,0,432000,56955690,0,0,1
334,1434,0.053849642306481885,406.8,1,14,16,34,0.09187068394443193,36,0,432000,56956313,1,0,1
335,669,0.10578676623255479,265.08,1,45,7,9,0.10053406573106269,21,0,428400,30330974,1,1,0
336,1198,0.06341371654307622,600.0,1,38,14,26,0.10368451742511677,13,0,428400,81820970,1,1,0
337,151,0.1683912543676158,241.34,1,23,4,9,0.08509646427976131,2,0,432000,8306,1,0,1
338,3398,0.031429093245784495,18724.87,1,49,472,338,0.10368451742511677,58,0,432000,22861248,1,0,1
339,4934,0.09868220110124182,1313.74,1,50,47,0,0.10053406573106269,33,0,432000,1,0,0,1
340,1366,0.12828522279733365,156.0,1,16,9,32,0.04014719800549147,24,0,432000,15725345,1,0,1
341,592,0.08813768647983608,700.0,1,37,2,0,0.03917344807877211,66,0,432000,1,1,0,1
342,870,0.030746781562020344,4640.0,1,60,48,2,0.10368451742511677,97,0,432000,464256,1,0,1
343,133,0.1683912543676158,2700.41,1,43,38,15,0.10368451742511677,16,0,432000,76350095,1,0,1
344,1120,0.08240515214415117,1380.0,1,29,1,0,0.02308324277821548,102,0,432000,1,1,0,1
345,1592,0.08088616859055785,17831.85,1,44,50,0,0.04975086498019742,60,0,432000,1,1,0,1
346,502,0.06338420549113388,30.0,1,61,1,2,0.10368451742511677,57,0,432000,80100907,1,0,1
347,26781,0.03171306751427941,11389.7,1,31,6,0,0.048994356427439274,182,0,432000,1,1,1,0
348,5105,0.030768730752369747,86.28,1,23,2,2,0.08688433987240442,46,0,432000,3936894,1,0,1
349,322,0.07335722382873007,2126.0,1,61,73,5,0.07439455689322239,67,0,432000,154318945,1,0,1
350,8315,0.026309206425078027,1443.74,1,30,35,17,0.05397211644933949,45,0,432000,15853870,0,0,1
351,0,0.1683912543676158,4221.36,1,35,64,0,0.10368451742511677,13,0,432000,0,1,0,1
352,3399,0.02674172105638744,221.0,0,53,16,0,0.10368451742511677,32,0,432000,728034,1,0,1
353,62727,0.0233404774249974,51.0,1,16,1,2,0.10368451742511677,299,0,432000,23764486,1,1,0
354,343,0.06478080252900971,53107.0,0,9,134,83,0.05891819743830201,363,0,428400,39559439,1,0,1
355,215,0.1599605874520117,3216.82,0,59,25,0,0.10368451742511677,33,0,432000,1,1,0,1
356,3002,0.04959734594575556,982.55,1,64,65,0,0.10368451742511677,38,0,432000,10474255,1,0,1
357,837,0.24341855481749808,23.08,1,25,1,1,0.05480702499037586,83,0,432000,635249,1,0,1
358,946,0.040534000423294254,1653.52,1,40,14,4,0.056091191221380315,31,0,432000,76027059,1,0,1
359,3738,0.09195849323359606,1283.42,1,42,12,4,0.06607584726947789,122,0,432000,11926484,1,0,1
360,1089,0.0699212796714143,544.62,1,49,24,0,0.04402924186091594,22,0,432000,47248342,1,0,1
361,4314,0.008963605915463886,15.0,1,64,1,7,0.03199605973770644,1,0,432000,79609786,1,0,1
362,0,0.12817596232927234,313.03,0,15,18,0,0.10053406573106269,38,0,432000,14425370,0,0,1
363,2003,0.04889798198317921,806.56,0,44,15,0,0.10368451742511677,72,0,432000,166340,1,0,1
364,0,0.1683912543676158,1662.72,0,27,4,0,0.10368451742511677,1,1,432000,168102,0,0,1
365,762,0.09974257827210077,479.72,1,19,5,11,0.10053406573106269,179,0,432000,26675683,0,0,1
366,71,0.40021384692483436,240.36,1,42,2,1,0.10368451742511677,95,0,432000,3336,1,0,1
367,294,0.24298754199732717,4625.51,0,7,9,0,0.6562953061515127,3,1,432000,1,1,0,1
368,678,0.08074756040212379,6.27,1,17,1,0,0.10368451742511677,30,0,432000,3220,0,0,1
369,3178,0.06486444531173739,5375.0,1,36,28,6,0.07940023074985662,100,0,432000,53860,1,1,0
370,185,0.1683912543676158,505.48,1,22,12,8,0.10368451742511677,29,0,432000,82470418,1,0,1
371,1597,0.052815306010481594,11.66,1,36,1,53,0.09410234619265709,60,0,432000,45538774,1,0,1
372,3243,0.1119812651116042,6.27,1,33,1,0,0.10368451742511677,3,0,432000,26657854,1,1,0
373,3576,0.029777627214075567,280.0,1,30,56,26,0.10053406573106269,14,0,432000,113885115,0,1,0
374,6941,0.01907507962536231,255.0,1,26,10,6,0.04827547363963104,18,0,432000,13406588,1,0,1
375,1824,0.018789771306917183,128.18,1,41,7,13,0.10053406573106269,23,0,432000,22285926,1,0,1
376,410,0.06820269007551732,27.0,1,29,1,91,0.10053406573106269,18,0,432000,62892388,1,1,0
377,514,0.07214746615939154,207.79,1,60,17,5,0.09478519354019989,73,0,432000,38473027,1,0,1
378,2355,0.013632063666013928,3763.13,1,63,45,32,0.10368451742511677,60,0,432000,72913586,1,0,1
379,407,0.059663760912049786,220.9,1,16,5,1,0.10368451742511677,14,0,432000,29383714,1,0,1
380,8611,0.03155822200360785,114.9,1,104,6,409,0.09166220105250551,10,0,432000,127452288,1,1,0
381,0,0.1683912543676158,234.08,0,9,2,42,0.10368451742511677,14,0,432000,38632342,0,0,1
382,3008,0.2509961536307911,507.02,1,37,7,0,0.10368451742511677,13,0,432000,12687,0,0,1
383,2140,0.023824500315320702,46.16,1,45,1,46,0.10368451742511677,81,0,432000,81529558,1,1,0
384,0,0.1683912543676158,348.71,1,44,9,0,0.08505784166428353,32,0,432000,3956276,1,0,1
385,563,0.081950482703873,1587.46,1,45,30,0,0.04959254905783788,59,0,432000,2,1,1,0
386,0,0.12817596232927234,1643.85,1,13,6,0,0.10053406573106269,16,1,432000,1,0,0,1
387,3156,0.026352894112773077,926.05,1,51,40,24,0.10368451742511677,33,0,432000,77424454,1,0,1
388,3807,0.07434731529979123,175.0,1,35,5,0,0.09278211334034185,21,0,432000,30305957,1,0,1
389,9058,0.027181141299122923,832.23,0,31,32,6,0.04034062560973085,13,0,432000,99505148,1,0,1
390,4224,0.0386656892046463,233.34,1,32,16,39,0.10368451742511677,38,0,432000,120171911,1,0,1
391,1137,0.02369280618912924,62.29,1,29,9,33,0.10368451742511677,20,0,432000,71976578,1,0,1
392,4586,0.0958153735465532,10327.64,1,11,157,0,0.07846053025331302,80,0,432000,20651876,1,0,1
393,3272,0.031429093245784495,19203.0,1,45,386,348,0.10368451742511677,7,0,432000,27617429,1,0,1
394,1275,0.045743672874646875,14348.58,1,28,109,4,0.10368451742511677,55,0,432000,74901527,1,1,0
395,2415,0.053957656555519394,143.44,1,43,2,329,0.10368451742511677,45,0,432000,49215925,1,0,1
396,1139,0.026620301927190573,4863.81,0,31,12,14,0.05191670281273162,8,0,432000,68438077,0,0,1
397,3025,0.029310977051305854,55.0,1,38,1,22,0.03790040437517792,71,0,432000,1809171,1,0,1
398,8969,0.0609888452301659,734.46,1,21,7,0,0.10053406573106269,51,0,432000,25500201,1,0,1
399,2381,0.03117643699921889,53.6,1,36,1,0,0.03771218768151728,5,0,432000,4662342,1,0,1
400,20313,0.07678359089032845,544.26,1,35,9,2,0.10053406573106269,21,0,432000,32457890,1,0,1
401,1295,0.075565349572608,175.0,1,64,7,0,0.046425467784216974,20,0,432000,47203541,1,0,1
402,9806,0.018245311698774486,870.0,0,31,30,6,0.02205781697696982,22,0,432000,35957588,1,0,1
403,2544,0.029635874759830504,59.94,1,11,1,0,0.10368451742511677,25,0,432000,1,1,0,1
404,1134,0.02188361098121099,171.96,1,43,3,2,0.017461007025128976,39,0,432000,22204177,1,0,1
405,2233,0.05022081237818981,240.0,1,69,39,6,0.01714319264085588,31,0,432000,17519018,1,0,1
406,3078,0.039502171221240195,301.24,1,21,1,0,0.03923327959859739,41,0,432000,2,0,0,1
407,1246,0.03519154712427125,272.0,1,70,7,6,0.10368451742511677,28,0,432000,13976557,1,0,1
408,696,0.1150719427190025,7143.94,1,28,19,2,0.10368451742511677,70,0,432000,17303787,1,0,1
409,2111,0.04438457986998758,84.15,1,40,1,4,0.09507042246356842,88,0,432000,6388989,0,1,0
410,1556,0.09220476295218745,982.23,1,53,40,12,0.10053406573106269,39,0,432000,40460355,1,0,1
411,2322,0.04303506065902909,75.84,1,68,1,0,0.10368451742511677,64,0,432000,1,1,0,1
412,15966,0.008456767998093803,952.64,1,40,17,1,0.10368451742511677,59,0,432000,100959928,0,0,1
413,220,0.2911248597044226,622.19,1,48,12,19,0.08486865026087657,67,0,432000,69494701,1,1,0
414,11155,0.017009506338707122,18.01,1,39,2,21,0.03425144914240194,26,0,432000,45396800,1,0,1
415,4234,0.03248771992347673,174.56,1,23,5,81,0.058669110941511456,64,0,432000,52377945,1,0,1
416,955,0.029888182019483005,1895.82,1,41,44,0,0.10368451742511677,16,0,432000,2,1,0,1
417,14657,0.015285972155104681,2450.0,1,53,14,12,0.03506463111229597,35,0,432000,129904027,1,1,0
418,398,0.03049016822233644,397.62,1,26,14,1,0.06200356602867139,24,0,432000,88924301,1,0,1
419,0,0.1683912543676158,111.28,1,34,2,0,0.10368451742511677,18,0,432000,2525,1,0,1
420,2843,0.05584803777958901,165.75,1,38,2,185,0.03989387555611211,11,0,432000,68948903,1,0,1
421,1927,0.04038517456020936,1430.0,0,40,23,1,0.14566756547898224,31,0,432000,43008745,1,0,1
422,12973,0.02415388750146632,1443.0,1,72,37,12,0.07379458150297082,67,0,432000,17847189,0,0,1
423,5658,0.040709960244801266,2505.0,1,95,73,44,0.10368451742511677,68,0,432000,178390968,1,1,0
424,313,0.18727214940612524,128.54,1,48,4,8,0.10368451742511677,79,0,432000,19722,1,0,1
425,20,0.1683912543676158,1073.7,0,12,36,0,0.10368451742511677,50,0,432000,25576803,0,0,1
426,10568,0.020409983989689726,117.74,1,104,6,0,0.10053406573106269,16,0,432000,40699355,1,0,1
427,3684,0.02635634093064132,48.0,1,43,1,2,0.03970777861419832,10,0,432000,5034688,1,0,1
428,2920,0.04819957298252045,2646.84,0,46,18,0,0.10053406573106269,70,0,432000,0,0,0,1
429,4778,0.023079374825561938,160.0,1,52,8,25,0.02159462598849461,11,0,432000,36754183,1,1,0
430,2676,0.02435614113679832,4162.48,0,64,20,0,0.10368451742511677,114,0,432000,1,1,0,1
431,42,0.12817596232927234,16.82,0,18,1,1,0.10053406573106269,25,0,432000,97748,1,0,1
432,7171,0.05869736276328872,11.54,1,85,1,3,0.10368451742511677,48,0,432000,128136223,1,0,1
433,2179,0.04640870262746349,270.33,1,34,26,0,0.04231979848585383,81,0,432000,1,1,0,1
434,2347,0.006137515762188008,40.95,1,46,2,3,0.0641416139558569,50,0,432000,57764331,1,0,1
435,7655,0.08792046326133869,678.83,1,31,8,0,0.10368451742511677,14,0,432000,1,1,0,1
436,6804,0.019146276394588574,14.0,0,34,2,5,0.10368451742511677,46,0,432000,36889160,1,0,1
437,21,0.1683912543676158,71.23,0,24,1,0,0.10368451742511677,1,0,432000,441381,0,0,1
438,1061,0.0976380666041702,267.79,1,15,7,0,0.10368451742511677,102,0,432000,2,1,0,1
439,5673,0.05920411136885613,85.83,1,37,2,0,0.10368451742511677,58,0,432000,73965294,1,0,1
440,1351,0.16731452650400944,155.61,1,20,1,0,0.2372379604810571,3,1,432000,529170,1,0,0
441,955,0.12817596232927234,48.87,1,27,2,160,0.009515106624401899,61,0,432000,31364343,1,0,1
442,586,0.023580177981045322,586.68,1,51,22,94,0.05544916126523887,22,0,432000,98188777,1,0,1
443,1660,0.090318418477139,32.64,1,27,1,0,0.10053406573106269,22,0,432000,871,1,0,1
444,0,0.1683912543676158,20.0,0,29,2,714,0.10368451742511677,16,0,432000,63412123,1,0,1
445,834,0.049102372676721275,48.47,1,51,1,0,0.10368451742511677,40,0,432000,2,1,1,0
446,2773,0.027147197176129505,27.3,1,3,1,8,0.0195131739095841,22,0,432000,30394523,1,1,0
447,0,0.1683912543676158,24.0,0,26,1,769,0.10368451742511677,51,0,432000,63593196,1,0,1
448,1994,0.23297383669763,287.17,0,42,4,0,0.030505677409347513,1,1,432000,2,0,0,1
449,243,0.1683912543676158,317.62,0,13,4,6,0.10368451742511677,31,0,432000,13761540,0,0,1
450,3635,0.06137023844075575,2881.0,0,40,18,69,0.10053406573106269,61,0,432000,104270870,1,1,0
451,533,0.502566567118279,0.0,1,15,0,0,0.10368451742511677,45,1,432000,6482689,0,0,0
452,770,0.1767389063474512,952.96,1,16,1,0,0.10368451742511677,9,0,432000,2,1,0,1
453,2010,0.007006834795511567,1445.0,1,32,30,1,0.10368451742511677,38,0,432000,26092501,1,0,1
454,2358,0.08517199714184319,75.84,1,32,2,333,0.07747218865185679,50,0,432000,61252082,1,0,1
455,5074,0.030399078981191218,11682.0,1,65,74,14,0.10368451742511677,24,0,432000,17528602,1,0,1
456,1958,0.023232116379370383,287.82,1,57,3,0,0.05946168416869302,43,0,432000,2,1,0,1
457,0,0.1683912543676158,0.0,1,0,0,0,0.5163180659787966,40,1,432000,166181,0,0,0
458,0,0.1683912543676158,207.38,1,46,5,3,0.10368451742511677,4,0,432000,10038294,0,0,1
459,5294,0.01702641926777218,1010.09,1,53,26,3,0.043684854246285855,17,0,432000,91728726,1,0,1
460,2258,0.0701768345814816,455.04,1,27,11,9,0.10368451742511677,62,0,432000,65999060,1,1,0
461,2579,0.12840749125791065,210.41,1,12,7,6,0.10368451742511677,4,0,432000,6716498,1,0,1
462,4935,0.03988785296707204,225.0,1,32,1,0,0.06376223964828509,39,0,432000,0,1,0,1
463,3346,0.3929362548748802,1112.94,1,23,5,0,0.22795707237478494,2,1,432000,2,1,0,1
464,4236,0.04535778571315482,100.8,1,25,2,0,0.10053406573106269,39,0,432000,1,1,0,1
465,1929,0.07540237949022076,1540.86,1,38,20,1,0.07229988981117898,9,0,432000,78695925,1,0,1
466,4309,0.11928110648365654,2499.28,1,50,4,127,0.06928953784189308,38,0,432000,136876413,1,1,0
467,2335,0.048670584339558245,35810.0,1,45,187,19,0.016340357137070466,77,0,432000,49911698,1,0,1
468,764,0.05313715409934672,17750.0,1,36,76,2,0.10368451742511677,67,0,432000,78608972,1,1,0
469,559,0.04130775627406948,33.64,0,36,2,0,0.06272846604276626,61,0,432000,32650857,1,0,1
470,2111,0.0611378391757867,5658.43,0,28,14,1,0.10368451742511677,11,0,432000,7299,0,0,1
471,0,0.1683912543676158,108.0,0,21,2,0,0.10368451742511677,5,0,432000,0,1,0,1
472,1826,0.1683912543676158,1140.37,1,45,18,42,0.10368451742511677,50,0,432000,129064654,0,0,1
473,879,0.04450906957771006,240.0,1,46,2,1,0.04132455278695784,0,0,432000,9418632,0,0,1
474,952,0.04966295812583751,10.0,1,61,1,1,0.10368451742511677,6,0,432000,21349851,0,0,1
475,1142,0.10376161100644707,453.33,1,22,4,5,0.10368451742511677,1,0,432000,3977308,1,0,1
476,3210,0.04410481248580273,326.56,1,63,9,7,0.051193293863985884,10,0,432000,100383016,1,0,1
477,909,0.03670182056189941,62.7,1,76,6,27,0.10368451742511677,26,0,432000,46425625,1,0,1
478,3129,0.025695010148041632,1080.0,1,56,46,10,0.10368451742511677,26,0,432000,124862772,1,0,1
479,3110,0.00887558354945017,1806.75,1,72,4,66,0.023335968232021848,43,0,432000,138222576,1,0,1
480,0,0.1683912543676158,20.0,1,32,2,0,0.10368451742511677,18,0,432000,1,0,1,0
481,789,0.07128368159853848,23.08,1,71,1,0,0.10368451742511677,40,0,432000,1,1,0,1
482,1082,0.021622379704137242,24.99,1,36,1,1,0.10053406573106269,31,0,432000,7276755,1,0,1
483,4672,0.09619373260393044,76.52,1,14,4,0,0.10368451742511677,35,0,432000,4652461,1,0,1
484,0,0.1683912543676158,27.37,0,10,1,60,0.10368451742511677,2,0,432000,49596136,0,0,1
485,6893,0.03571387840904259,35.0,1,51,1,10,0.10368451742511677,3,0,432000,28975947,1,0,1
486,2698,0.014135021922092901,1114.81,1,38,8,1,0.08834963518423121,25,0,432000,4845594,1,0,1
487,91,0.1683912543676158,0.0,1,26,0,0,0.10368451742511677,6,1,432000,1,1,0,0
488,4111,0.037374680622341935,80.18,1,33,4,163,0.029904848000663335,22,0,432000,42759605,1,0,1
489,1092,0.06142509090296444,374.17,1,14,18,619,0.06871614421230843,46,0,432000,79230809,1,0,1
490,1583,0.14826748828686973,152.65,1,48,3,0,0.10053406573106269,35,0,432000,286,1,1,0
491,95,0.1599605874520117,1597.35,1,26,12,0,0.10368451742511677,27,0,432000,1,1,0,1
492,2302,0.03882685367302624,257.76,1,26,1,0,0.10368451742511677,26,0,432000,5,0,0,1
493,7132,0.029772064615164507,1476.0,0,35,12,112,0.05180391266702429,23,0,432000,94750442,1,0,1
