,acct_type,body_length,gts,listed,name_length,num_order,num_payouts,sale_duration2,fraud_target,time_to_payout,time_till_event,is_country_same,CHECK,ACH
48,premium,617,1170.0,1,26,26,1,49,0,432000,False,0,1,0
49,premium,1486,103.86,1,22,6,0,66,0,432000,False,1,1,0
50,premium,1916,1530.0,1,36,25,0,81,0,432000,False,1,0,1
51,fraudster_event,536,321.28,1,32,7,1,132,1,432000,False,1,1,0
52,premium,5325,10364.13,1,23,82,0,70,0,432000,True,1,0,1
53,premium,1167,267.69,1,78,16,4,53,0,432000,False,1,0,1
54,fraudster,3081,16276.45,1,32,9,0,6,1,432000,False,1,0,1
55,premium,1239,1439.82,1,21,7,21,219,0,428400,False,1,0,1
56,premium,1615,969.36,1,57,48,1034,56,0,432000,False,0,1,0
57,premium,6463,442.67,1,9,15,15,47,0,432000,False,1,0,1
58,premium,3648,88.36,1,17,4,0,71,0,432000,False,1,0,1
59,premium,191,329.39,1,45,16,1,17,0,432000,False,1,0,1
60,premium,5259,349.79,1,9,16,17,28,0,432000,False,1,0,1
61,premium,4765,7991.66,1,139,392,2,13,0,432000,False,1,0,1
62,premium,2075,18395.0,1,14,113,0,63,0,432000,False,1,1,0
63,premium,3914,32.11,1,24,2,0,8,0,432000,False,1,0,1
64,premium,0,1289.28,1,7,17,2,8,0,432000,False,1,0,1
65,spammer_limited,1545,580.0,1,74,28,27,32,0,432000,False,0,0,1
66,premium,4873,65.28,1,46,1,0,34,0,432000,False,1,0,1
67,premium,4352,67.24,1,119,2,0,42,0,432000,False,1,0,1
68,premium,7583,18.78,1,26,2,0,10,0,432000,False,1,0,1
69,premium,1386,437.94,1,57,36,0,25,0,432000,False,1,0,1
70,fraudster,0,65.28,0,31,3,0,65,1,432000,False,1,0,1
71,premium,1653,80.0,1,36,5,2,36,0,432000,False,1,1,0
72,premium,4154,20.0,1,81,2,6,74,0,432000,False,1,1,0
73,premium,756,80.0,1,28,3,0,100,0,432000,False,1,0,1
74,premium,1765,69.24,1,44,2,26,16,0,432000,False,1,0,1
75,premium,1512,57.7,1,44,3,28,22,0,432000,False,1,0,1
76,premium,3070,1000.0,1,50,40,1,45,0,432000,False,1,1,0
77,premium,1631,16.12,1,22,2,0,20,0,435600,False,1,0,1
78,spammer_warn,3188,405.45,1,81,10,23,47,0,432000,False,1,0,1
79,premium,1934,32.06,1,106,2,0,21,0,432000,False,1,0,1
80,premium,666,1058.96,0,18,4,0,14,0,432000,False,1,0,1
81,premium,122,149.68,1,41,1,2,0,0,432000,False,0,1,0
82,premium,1733,311.58,1,53,12,18,15,0,432000,False,1,0,1
83,premium,7057,38963.53,1,52,220,13,281,0,432000,False,1,0,1
84,premium,0,4250.0,0,19,1,0,0,0,432000,False,0,0,1
85,premium,3761,45.38,1,37,3,0,29,0,432000,False,1,0,1
86,premium,8452,1023.84,1,32,23,0,32,0,432000,False,1,0,1
87,premium,7825,255.08,1,54,1,658,48,0,432000,False,1,0,1
88,premium,420,875.08,1,27,19,4,44,0,432000,False,1,1,0
89,premium,8131,2351.76,1,47,8,85,114,0,432000,False,1,0,1
90,premium,6127,1295.0,1,113,1,14,158,0,432000,False,0,0,1
91,premium,4136,39.64,1,30,1,0,58,0,432000,False,0,0,1
92,premium,0,264.74,1,27,1,56,1,0,432000,False,0,0,1
93,premium,3407,705.5,0,46,64,0,140,0,432000,False,1,1,0
94,spammer_noinvite,1061,10.0,0,31,1,1,43,0,432000,False,1,0,1
95,premium,1314,579.18,1,45,20,58,55,0,432000,False,1,1,0
96,premium,1483,55.29,1,49,2,10,9,0,432000,False,1,1,0
97,premium,1860,4462.18,1,20,110,1,22,0,432000,False,1,1,0
98,premium,2219,1699.0,1,77,15,6,3,0,432000,False,1,0,1
99,premium,12479,220.9,1,46,7,1,46,0,432000,False,1,0,1
100,premium,14294,539.0,1,61,11,19,22,0,432000,False,1,1,0
101,premium,545,1946.92,1,41,39,0,113,0,432000,False,1,0,1
102,premium,1232,900.0,1,63,55,14,28,0,432000,False,1,1,0
103,premium,2098,146.89,1,28,3,16,41,0,432000,False,0,0,1
104,premium,8970,50.46,1,68,2,36,10,0,432000,False,1,0,1
105,premium,5327,5220.0,1,46,52,3,49,0,432000,False,1,0,1
106,premium,11284,420.5,1,86,11,0,38,0,432000,False,1,1,0
107,locked,775,150.0,1,48,1,0,25,0,432000,False,1,1,0
108,premium,2134,285.94,1,17,11,2,30,0,432000,False,1,1,0
109,premium,60635,728.05,1,68,19,8,35,0,432000,False,1,0,1
110,premium,6540,376.11,1,59,3,71,270,0,432000,False,1,0,1
111,premium,7212,195.0,1,58,1,3,57,0,432000,False,1,0,1
112,premium,2547,50.0,0,44,7,19,15,0,432000,False,1,0,1
113,premium,5537,119.73,1,37,6,3,26,0,432000,False,1,0,1
114,premium,1226,171.0,0,43,2,0,147,0,432000,False,1,0,1
115,premium,911,113.58,1,62,2,0,13,0,432000,False,1,0,1
116,premium,3827,5177.67,1,46,98,1,16,0,432000,False,1,1,0
117,premium,181,229.62,0,39,23,0,30,0,428400,False,1,0,1
118,premium,8622,2251.12,1,93,24,0,99,0,432000,False,0,0,1
119,premium,9690,1935.09,1,19,14,3,39,0,432000,False,1,0,1
120,premium,2220,1640.73,1,39,105,22,15,0,432000,False,0,0,1
121,spammer_warn,4305,198.81,0,27,9,1,15,0,428400,False,1,0,1
122,premium,7526,3857.42,1,52,12,93,55,0,432000,False,1,0,1
123,premium,3286,709.93,1,51,17,0,25,0,432000,False,1,0,1
124,premium,37,863.38,1,11,33,8,143,0,432000,False,1,0,1
125,premium,1492,1555.0,1,51,40,2,44,0,432000,False,1,0,1
126,premium,4502,130.0,1,88,13,7,27,0,432000,False,1,0,1
127,premium,9753,1537.35,1,24,55,0,87,0,432000,False,1,0,1
128,fraudster,1045,37592.1,0,43,15,0,9,1,432000,False,1,0,1
129,premium,145,40.0,1,32,4,19,21,0,432000,False,1,1,0
130,fraudster,108,150.0,1,30,1,11,0,1,428400,False,0,0,1
131,fraudster,1529,4664.85,1,48,1,0,4,1,432000,False,1,0,1
132,premium,7782,4282.0,1,31,13,6,41,0,432000,False,1,0,1
133,premium,2430,110.83,1,38,5,32,0,0,432000,False,1,0,1
134,premium,175,1271.0,1,42,14,1153,65,0,432000,False,1,0,1
135,premium,11885,809.0,1,68,24,84,79,0,432000,False,1,1,0
136,premium,2375,44.18,1,27,2,0,10,0,432000,False,1,1,0
137,premium,3366,18.0,1,47,1,1,70,0,432000,False,1,0,1
138,premium,7941,174.04,0,41,27,33,64,0,432000,False,1,0,1
139,premium,21743,2244.12,1,70,32,0,29,0,432000,False,1,0,1
140,fraudster,108,450.0,1,31,3,21,1,1,432000,False,0,0,1
141,premium,672,3626.18,1,38,38,2,116,0,432000,False,1,0,1
142,premium,792,297.1,1,22,18,2,42,0,432000,False,0,1,0
143,spammer_warn,3935,2010.0,1,68,13,0,83,0,432000,False,1,1,0
144,fraudster,331,598.06,1,30,2,0,5,1,432000,False,1,0,1
145,premium,13593,1700.0,1,78,6,26,189,0,432000,False,1,0,1
146,premium,8301,176.72,1,57,5,4,16,0,432000,False,1,0,1
147,premium,2302,65.22,1,39,2,2,28,0,432000,False,1,0,1
148,premium,803,2693.56,1,86,24,7,56,0,432000,False,0,0,1
149,fraudster_event,1946,8991.21,0,36,22,0,0,1,432000,False,1,0,1
150,premium,116,1182.28,1,27,11,1,22,0,432000,False,1,0,1
151,premium,5565,750.0,1,65,3,0,18,0,432000,False,1,1,0
152,premium,924,2314.98,1,21,43,165,-37,0,432000,False,1,0,1
153,premium,3859,383.28,1,74,30,0,22,0,432000,False,1,0,1
154,premium,9024,2171.68,0,22,11,62,0,0,432000,False,0,0,1
155,premium,8467,232.47,0,56,13,30,19,0,432000,False,0,0,1
156,premium,210,458.96,1,40,7,3,19,0,432000,False,0,0,1
157,premium,4741,1090.43,1,38,21,11,21,0,432000,False,1,1,0
158,premium,540,215.95,1,21,4,0,153,0,432000,False,1,0,1
159,premium,19058,79.79,1,31,6,24,190,0,432000,False,0,0,1
160,premium,19480,137.49,1,32,9,26,212,0,432000,False,0,0,1
161,fraudster,39,180.0,1,42,18,0,11,1,432000,False,0,0,1
162,premium,0,20250.0,0,17,3,1,40,0,432000,False,0,0,1
163,premium,2591,39636.86,1,45,77,2,145,0,432000,False,0,0,1
164,premium,4677,37.01,1,21,3,0,38,0,432000,False,1,0,1
165,premium,536,10250.0,1,17,15,3,178,0,432000,False,1,1,0
166,premium,8888,4849.81,1,43,58,2,115,0,432000,False,1,0,1
167,premium,1801,598.72,1,30,8,21,54,0,432000,False,1,1,0
168,premium,4150,136.85,0,35,4,0,4,0,432000,False,1,0,1
169,premium,978,59.25,0,74,1,161,39,0,432000,False,1,0,1
170,premium,272,275.0,1,65,18,3,23,0,432000,False,1,0,1
171,premium,17587,11.54,1,33,1,0,12,0,432000,False,1,0,1
172,premium,9106,287.91,1,36,9,73,186,0,432000,False,1,0,1
173,premium,3505,54.74,1,29,1,0,19,0,432000,False,1,1,0
174,premium,1138,28641.36,1,20,41,1,157,0,432000,False,1,1,0
175,premium,3713,1529.12,0,16,5,40,78,0,432000,False,1,0,1
176,premium,18094,91.66,0,32,1,3,0,0,432000,False,1,0,1
177,fraudster,668,319.47,1,9,2,0,1,1,432000,False,1,0,1
178,premium,5576,363.96,1,64,5,1,15,0,432000,False,1,0,1
179,premium,2350,3648.39,1,24,108,10,72,0,432000,False,1,0,1
180,premium,5968,1579.31,1,28,23,0,98,0,432000,False,1,0,1
181,fraudster,101,857.52,1,38,3,0,5,1,432000,False,1,0,1
182,premium,122,25.32,1,57,3,1,5,0,432000,False,1,1,0
183,fraudster,695,1164.46,1,27,1,0,1,1,432000,False,1,0,0
184,premium,1000,342.47,1,6,16,0,25,0,432000,False,1,0,1
185,premium,4405,1259.52,1,12,40,0,41,0,432000,False,1,0,1
186,premium,130,630.11,1,39,4,19,155,0,432000,False,1,0,1
187,fraudster_event,2805,0.0,1,48,0,0,153,1,432000,False,0,0,0
188,premium,20542,332.1,1,50,14,0,21,0,432000,False,1,1,0
189,premium,1609,158.81,1,46,4,74,80,0,432000,False,1,0,1
190,premium,0,15191.39,1,73,72,4,67,0,432000,False,1,0,1
191,premium,1231,16150.0,1,12,301,1,128,0,432000,False,1,0,1
192,premium,911,5530.28,1,15,6,0,114,0,432000,False,1,0,1
193,premium,0,3212.34,1,69,23,43,3,0,432000,False,0,1,0
194,premium,453,261.94,1,27,10,0,21,0,432000,False,0,0,1
195,premium,3337,841.0,1,33,27,1,7,0,432000,False,1,0,1
196,premium,1938,4072.64,0,40,10,5,116,0,432000,False,1,0,1
197,premium,3419,106.19,1,22,1,3,9,0,432000,False,1,0,1
198,premium,1283,732.28,0,31,22,0,19,0,432000,False,1,0,1
199,premium,4738,19148.68,1,45,204,8,78,0,432000,False,1,1,0
200,premium,209,1426.83,1,23,7,11,48,0,432000,False,1,0,1
201,premium,5820,582.98,1,21,13,0,89,0,432000,False,1,0,1
202,fraudster_event,2170,958.41,1,34,6,0,1,1,432000,False,1,0,1
203,premium,2545,225.33,1,22,12,0,46,0,432000,False,1,0,1
204,premium,15209,284.31,1,75,10,1,26,0,432000,False,1,0,1
205,premium,1838,7400.0,1,49,54,0,36,0,432000,False,1,1,0
206,fraudster_event,0,1904.94,0,40,4,0,0,1,432000,False,0,0,1
207,premium,3091,424.32,1,49,13,42,15,0,432000,False,1,0,1
208,premium,3484,9830.0,1,28,5,9,55,0,432000,False,1,0,1
209,premium,306,20.0,1,20,3,0,84,0,435600,False,1,1,0
210,premium,749,62.7,1,137,9,5,27,0,432000,False,1,1,0
211,premium,2111,56.43,1,23,5,13,24,0,432000,False,1,1,0
212,fraudster_event,0,86.38,1,4,2,0,87,1,432000,False,1,0,0
213,premium,246,3780.0,0,32,173,0,59,0,432000,False,1,1,0
214,premium,2584,650.0,1,58,10,0,64,0,432000,False,1,1,0
215,premium,5372,265.74,0,29,1,2,17,0,432000,False,1,1,0
216,spammer_warn,1677,611.0,1,34,58,4,152,0,432000,False,1,1,0
217,premium,7383,1135.86,0,24,41,1,40,0,432000,False,1,1,0
218,premium,3935,1427.45,1,40,9,15,63,0,432000,False,0,0,1
219,fraudster_event,0,0.0,1,42,0,0,20,1,432000,False,1,0,0
220,premium,992,651.96,1,38,4,14,24,0,432000,False,1,0,1
221,premium,14323,27.37,0,69,1,21,9,0,432000,False,1,0,1
222,premium,3217,290.5,1,27,6,0,39,0,432000,False,1,0,1
223,premium,7835,2948.19,1,56,5,0,39,0,432000,False,1,0,1
224,premium,73,1018.98,1,64,19,95,85,0,432000,False,1,0,1
225,premium,2223,20.0,0,17,1,93,28,0,432000,False,1,1,0
226,premium,3038,1710.0,1,29,66,18,16,0,432000,False,1,1,0
227,premium,5744,174.0,1,25,27,104,58,0,432000,False,1,1,0
228,premium,1872,144.38,1,9,4,0,29,0,432000,False,1,0,1
229,premium,8915,14.64,1,33,1,1,14,0,432000,False,1,0,1
230,premium,9767,1060.0,1,67,44,15,30,0,432000,False,1,1,0
231,premium,678,164.22,1,26,2,0,11,0,432000,False,1,1,0
232,premium,1468,1186.32,1,28,15,0,80,0,432000,False,1,0,1
233,premium,431,350.0,1,34,23,3,29,0,432000,False,1,1,0
234,premium,567,1050.0,1,40,9,0,30,0,432000,False,1,0,1
235,premium,244,1680.0,1,31,26,1,68,0,432000,False,1,0,1
236,premium,14476,407.28,1,53,1,1069,12,0,432000,False,1,0,1
237,spammer_warn,7330,480.16,1,49,20,20,59,0,432000,False,1,0,1
238,premium,5776,725.0,1,27,14,0,35,0,432000,False,1,0,1
239,premium,321,43.89,1,33,5,8,9,0,432000,False,1,0,1
240,premium,5971,9561.8,1,21,193,0,94,0,432000,False,1,1,0
241,premium,1262,2754.47,1,45,48,72,122,0,432000,False,1,0,1
242,premium,2910,275.0,1,72,6,0,8,0,432000,False,0,0,1
243,premium,1852,824.61,1,17,28,0,38,0,432000,False,1,0,1
244,premium,21260,521.76,0,70,3,7,151,0,428400,False,0,0,1
245,premium,1976,276.53,1,27,8,11,13,0,432000,False,1,0,1
246,premium,13566,60.0,1,41,5,5,19,0,432000,False,1,0,1
247,premium,2570,322.47,0,66,5,14,18,0,432000,False,1,0,1
248,fraudster_event,1458,20188.09,1,70,24,0,40,1,432000,False,1,0,1
249,premium,1261,2108.53,1,45,29,0,45,0,432000,False,1,1,0
250,fraudster_event,2893,3107.39,1,25,12,0,8,1,432000,False,1,0,1
251,premium,15923,7500.0,1,65,24,1,178,0,432000,False,1,0,1
252,premium,2673,31.35,1,41,5,5,27,0,432000,False,1,0,1
253,premium,6021,859.8,1,33,19,603,25,0,432000,False,1,0,1
254,premium,2074,559.39,1,27,31,2,37,0,432000,False,1,1,0
255,premium,2188,284.01,1,48,7,1,18,0,432000,False,1,0,1
256,premium,18939,2831.41,1,46,10,331,270,0,432000,False,1,0,1
257,premium,33,10826.0,0,18,251,22,2,0,432000,False,0,0,1
258,premium,7591,1049.25,1,110,86,5,41,0,432000,False,1,0,1
259,fraudster_event,0,570.0,1,29,4,0,40,1,432000,False,0,1,0
260,premium,4027,1871.74,0,43,75,0,30,0,432000,False,1,0,1
261,premium,5818,50319.5,1,26,33,1,84,0,432000,False,1,0,1
262,fraudster_event,0,6.27,1,5,1,0,-1094,1,435600,False,0,0,1
263,fraudster_event,1074,3128.54,1,28,2,0,4,1,432000,False,1,0,1
264,premium,5849,225.43,1,54,14,1,60,0,432000,False,1,0,1
265,premium,26151,630.0,1,49,23,0,30,0,432000,False,1,1,0
266,premium,2069,2195.67,1,33,29,8,122,0,432000,False,1,0,1
267,premium,11656,1497.67,1,59,8,3,65,0,432000,False,1,0,1
268,premium,2860,583.47,1,27,33,2,61,0,432000,False,1,0,1
269,premium,1279,1343.5,0,34,20,0,20,0,432000,False,1,1,0
270,premium,218,830.7,1,42,15,28,64,0,432000,False,1,0,1
271,premium,2357,96.94,1,38,2,2,16,0,432000,False,1,0,1
272,fraudster_event,2307,188.92,1,37,1,0,18,1,432000,False,1,0,1
273,premium,583,1572.74,1,24,14,0,34,0,432000,False,0,1,0
274,premium,970,1092.9,1,50,39,0,81,0,432000,False,1,0,1
275,fraudster_event,0,93.24,1,5,1,0,0,1,432000,False,0,0,1
276,premium,1369,15.49,1,27,1,5,104,0,432000,False,1,0,1
277,premium,3225,563.31,1,33,5,8,40,0,432000,False,0,0,1
278,premium,2417,4439.04,1,23,84,0,278,0,432000,False,1,0,1
279,premium,8514,1077.9,1,54,43,5,161,0,432000,False,0,0,1
280,premium,266,1040.0,1,51,15,818,43,0,432000,False,1,0,1
281,premium,7441,200.87,1,77,1,59,247,0,432000,False,1,1,0
282,spammer_limited,3844,2670.0,1,64,35,71,55,0,432000,False,1,1,0
283,premium,551,691.0,1,21,16,331,25,0,432000,False,1,0,1
284,premium,3249,10888.27,1,32,171,0,70,0,432000,False,1,0,1
285,premium,1891,412.32,1,49,22,8,41,0,432000,False,1,0,1
286,premium,823,15.82,0,23,1,1,11,0,432000,False,0,0,1
287,premium,734,71.35,1,40,5,3,63,0,432000,False,1,0,1
288,tos_lock,28481,54.74,1,49,1,1,19,0,432000,False,0,0,1
289,fraudster_event,0,0.0,1,0,0,0,40,1,432000,False,0,0,0
290,premium,5224,974.8,1,38,82,20,30,0,432000,False,0,0,1
291,premium,2319,596.43,1,46,26,13,0,0,432000,False,0,1,0
292,premium,38894,434.96,1,35,15,10,54,0,432000,False,1,0,1
293,spammer_noinvite,356,108.48,1,30,3,13,13,0,432000,False,1,0,1
294,premium,3642,3045.38,1,44,35,54,37,0,432000,False,1,0,1
295,premium,2232,767.5,1,38,7,7,15,0,432000,False,1,0,1
296,fraudster_event,3657,477.27,1,37,2,0,10,1,432000,False,1,0,0
297,premium,907,831.67,1,41,9,38,52,0,432000,False,0,0,1
298,premium,2464,53.82,1,35,2,0,15,0,432000,False,1,0,1
299,premium,3542,866.72,1,26,8,3,3,0,432000,False,0,0,1
300,premium,6172,39995.73,1,173,20,1,105,0,432000,False,1,0,1
301,premium,201,3025.07,1,19,51,0,27,0,432000,False,0,0,1
302,premium,1166,563.5,0,54,1,5,4,0,432000,False,0,0,1
303,premium,1403,32525.64,1,40,196,29,254,0,432000,False,1,0,1
304,premium,131,231.76,1,14,6,0,94,0,432000,False,0,1,0
305,premium,3762,6987.99,1,35,102,0,80,0,432000,False,0,0,1
306,premium,2877,505.92,1,62,23,135,92,0,432000,False,1,0,1
307,fraudster_event,115,6830.62,1,25,33,0,6,1,432000,False,0,0,0
308,premium,751,1760.0,0,16,67,0,64,0,432000,False,0,0,1
309,premium,12989,12986.42,1,34,100,0,124,0,432000,False,1,0,1
310,premium,1586,155.45,1,33,13,71,86,0,432000,False,1,0,1
311,premium,3575,200.0,1,43,19,5,34,0,432000,False,1,0,1
312,premium,4317,62476.63,1,56,50,79,135,0,432000,False,1,0,1
313,premium,12426,559.29,1,32,8,8,75,0,432000,False,1,0,1
314,premium,2177,2784.25,1,17,129,3,71,0,432000,False,1,0,1
315,premium,2813,360.0,0,35,11,0,31,0,432000,False,1,1,0
316,premium,352,519.34,0,35,4,0,44,0,432000,False,1,0,1
317,premium,3293,214.96,1,36,1,0,1,0,432000,False,1,0,1
318,fraudster_event,1774,2147.92,1,53,4,0,13,1,432000,False,1,0,1
319,premium,441,110.45,1,41,1,0,125,0,432000,False,1,0,1
320,premium,417,88.36,1,16,1,1,126,0,432000,False,1,0,1
321,premium,1283,555.84,1,34,2,0,38,0,432000,False,1,0,1
322,premium,2689,3931.63,1,43,219,4,37,0,432000,False,1,0,1
323,fraudster_event,65,692.88,1,15,2,0,2,1,432000,False,1,0,1
324,premium,4704,4176.28,0,53,32,0,20,0,432000,False,1,0,1
325,premium,256,4795.87,1,23,61,11,51,0,432000,False,1,0,1
326,premium,981,426.4,1,58,5,27,27,0,428400,False,1,0,1
327,premium,7706,254.33,1,37,6,5,45,0,432000,False,1,0,1
328,premium,5485,203.79,1,43,16,134,72,0,432000,False,1,0,1
329,premium,1805,567.53,0,40,10,20,87,0,432000,False,1,0,1
330,fraudster_event,75,212.98,1,20,2,0,40,1,432000,False,1,0,0
331,premium,804,100.0,1,19,4,3,16,0,432000,False,1,1,0
332,premium,1486,534.4,1,7,16,20,20,0,428400,False,1,0,1
333,premium,1553,67.8,1,32,3,40,43,0,432000,False,0,0,1
334,premium,1434,406.8,1,14,16,34,36,0,432000,False,1,0,1
335,premium,669,265.08,1,45,7,9,21,0,428400,False,1,1,0
336,premium,1198,600.0,1,38,14,26,13,0,428400,False,1,1,0
337,spammer_noinvite,151,241.34,1,23,4,9,2,0,432000,False,1,0,1
338,premium,3398,18724.87,1,49,472,338,58,0,432000,False,1,0,1
339,premium,4934,1313.74,1,50,47,0,33,0,432000,False,0,0,1
340,spammer_limited,1366,156.0,1,16,9,32,24,0,432000,False,1,0,1
341,premium,592,700.0,1,37,2,0,66,0,432000,False,1,0,1
342,premium,870,4640.0,1,60,48,2,97,0,432000,False,1,0,1
343,premium,133,2700.41,1,43,38,15,16,0,432000,False,1,0,1
344,premium,1120,1380.0,1,29,1,0,102,0,432000,False,1,0,1
345,premium,1592,17831.85,1,44,50,0,60,0,432000,False,1,0,1
346,premium,502,30.0,1,61,1,2,57,0,432000,False,1,0,1
347,premium,26781,11389.7,1,31,6,0,182,0,432000,False,1,1,0
348,premium,5105,86.28,1,23,2,2,46,0,432000,False,1,0,1
349,premium,322,2126.0,1,61,73,5,67,0,432000,False,1,0,1
350,premium,8315,1443.74,1,30,35,17,45,0,432000,False,0,0,1
351,premium,0,4221.36,1,35,64,0,13,0,432000,True,1,0,1
352,premium,3399,221.0,0,53,16,0,32,0,432000,False,1,0,1
353,premium,62727,51.0,1,16,1,2,299,0,432000,False,1,1,0
354,premium,343,53107.0,0,9,134,83,363,0,428400,False,1,0,1
355,premium,215,3216.82,0,59,25,0,33,0,432000,False,1,0,1
356,premium,3002,982.55,1,64,65,0,38,0,432000,False,1,0,1
357,premium,837,23.08,1,25,1,1,83,0,432000,False,1,0,1
358,premium,946,1653.52,1,40,14,4,31,0,432000,False,1,0,1
359,premium,3738,1283.42,1,42,12,4,122,0,432000,False,1,0,1
360,premium,1089,544.62,1,49,24,0,22,0,432000,False,1,0,1
361,spammer_noinvite,4314,15.0,1,64,1,7,1,0,432000,False,1,0,1
362,premium,0,313.03,0,15,18,0,38,0,432000,False,0,0,1
363,premium,2003,806.56,0,44,15,0,72,0,432000,False,1,0,1
364,fraudster_event,0,1662.72,0,27,4,0,1,1,432000,False,0,0,1
365,premium,762,479.72,1,19,5,11,179,0,432000,False,0,0,1
366,premium,71,240.36,1,42,2,1,95,0,432000,False,1,0,1
367,fraudster_event,294,4625.51,0,7,9,0,3,1,432000,False,1,0,1
368,premium,678,6.27,1,17,1,0,30,0,432000,False,0,0,1
369,premium,3178,5375.0,1,36,28,6,100,0,432000,False,1,1,0
370,premium,185,505.48,1,22,12,8,29,0,432000,False,1,0,1
371,premium,1597,11.66,1,36,1,53,60,0,432000,False,1,0,1
372,premium,3243,6.27,1,33,1,0,3,0,432000,False,1,1,0
373,premium,3576,280.0,1,30,56,26,14,0,432000,False,0,1,0
374,spammer_limited,6941,255.0,1,26,10,6,18,0,432000,False,1,0,1
375,premium,1824,128.18,1,41,7,13,23,0,432000,False,1,0,1
376,premium,410,27.0,1,29,1,91,18,0,432000,False,1,1,0
377,premium,514,207.79,1,60,17,5,73,0,432000,False,1,0,1
378,premium,2355,3763.13,1,63,45,32,60,0,432000,False,1,0,1
379,premium,407,220.9,1,16,5,1,14,0,432000,False,1,0,1
380,premium,8611,114.9,1,104,6,409,10,0,432000,False,1,1,0
381,premium,0,234.08,0,9,2,42,14,0,432000,False,0,0,1
382,premium,3008,507.02,1,37,7,0,13,0,432000,False,0,0,1
383,spammer_noinvite,2140,46.16,1,45,1,46,81,0,432000,False,1,1,0
384,premium,0,348.71,1,44,9,0,32,0,432000,False,1,0,1
385,premium,563,1587.46,1,45,30,0,59,0,432000,False,1,1,0
386,fraudster_event,0,1643.85,1,13,6,0,16,1,432000,False,0,0,1
387,premium,3156,926.05,1,51,40,24,33,0,432000,False,1,0,1
388,premium,3807,175.0,1,35,5,0,21,0,432000,False,1,0,1
389,premium,9058,832.23,0,31,32,6,13,0,432000,False,1,0,1
390,premium,4224,233.34,1,32,16,39,38,0,432000,False,1,0,1
391,premium,1137,62.29,1,29,9,33,20,0,432000,False,1,0,1
392,premium,4586,10327.64,1,11,157,0,80,0,432000,False,1,0,1
393,premium,3272,19203.0,1,45,386,348,7,0,432000,False,1,0,1
394,premium,1275,14348.58,1,28,109,4,55,0,432000,False,1,1,0
395,premium,2415,143.44,1,43,2,329,45,0,432000,False,1,0,1
396,premium,1139,4863.81,0,31,12,14,8,0,432000,False,0,0,1
397,premium,3025,55.0,1,38,1,22,71,0,432000,False,1,0,1
398,premium,8969,734.46,1,21,7,0,51,0,432000,False,1,0,1
399,premium,2381,53.6,1,36,1,0,5,0,432000,False,1,0,1
400,premium,20313,544.26,1,35,9,2,21,0,432000,False,1,0,1
401,premium,1295,175.0,1,64,7,0,20,0,432000,False,1,0,1
402,premium,9806,870.0,0,31,30,6,22,0,432000,False,1,0,1
403,premium,2544,59.94,1,11,1,0,25,0,432000,False,1,0,1
404,premium,1134,171.96,1,43,3,2,39,0,432000,False,1,0,1
405,premium,2233,240.0,1,69,39,6,31,0,432000,False,1,0,1
406,premium,3078,301.24,1,21,1,0,41,0,432000,False,0,0,1
407,premium,1246,272.0,1,70,7,6,28,0,432000,False,1,0,1
408,premium,696,7143.94,1,28,19,2,70,0,432000,False,1,0,1
409,premium,2111,84.15,1,40,1,4,88,0,432000,False,0,1,0
410,premium,1556,982.23,1,53,40,12,39,0,432000,False,1,0,1
411,premium,2322,75.84,1,68,1,0,64,0,432000,False,1,0,1
412,premium,15966,952.64,1,40,17,1,59,0,432000,False,0,0,1
413,premium,220,622.19,1,48,12,19,67,0,432000,False,1,1,0
414,premium,11155,18.01,1,39,2,21,26,0,432000,False,1,0,1
415,premium,4234,174.56,1,23,5,81,64,0,432000,False,1,0,1
416,premium,955,1895.82,1,41,44,0,16,0,432000,False,1,0,1
417,spammer_limited,14657,2450.0,1,53,14,12,35,0,432000,False,1,1,0
418,premium,398,397.62,1,26,14,1,24,0,432000,False,1,0,1
419,premium,0,111.28,1,34,2,0,18,0,432000,False,1,0,1
420,premium,2843,165.75,1,38,2,185,11,0,432000,False,1,0,1
421,premium,1927,1430.0,0,40,23,1,31,0,432000,False,1,0,1
422,premium,12973,1443.0,1,72,37,12,67,0,432000,False,0,0,1
423,spammer_limited,5658,2505.0,1,95,73,44,68,0,432000,False,1,1,0
424,premium,313,128.54,1,48,4,8,79,0,432000,False,1,0,1
425,premium,20,1073.7,0,12,36,0,50,0,432000,False,0,0,1
426,premium,10568,117.74,1,104,6,0,16,0,432000,False,1,0,1
427,premium,3684,48.0,1,43,1,2,10,0,432000,False,1,0,1
428,premium,2920,2646.84,0,46,18,0,70,0,432000,True,0,0,1
429,premium,4778,160.0,1,52,8,25,11,0,432000,False,1,1,0
430,premium,2676,4162.48,0,64,20,0,114,0,432000,False,1,0,1
431,premium,42,16.82,0,18,1,1,25,0,432000,False,1,0,1
432,premium,7171,11.54,1,85,1,3,48,0,432000,False,1,0,1
433,spammer_limited,2179,270.33,1,34,26,0,81,0,432000,False,1,0,1
434,premium,2347,40.95,1,46,2,3,50,0,432000,False,1,0,1
435,premium,7655,678.83,1,31,8,0,14,0,432000,False,1,0,1
436,premium,6804,14.0,0,34,2,5,46,0,432000,False,1,0,1
437,premium,21,71.23,0,24,1,0,1,0,432000,False,0,0,1
438,premium,1061,267.79,1,15,7,0,102,0,432000,False,1,0,1
